"","ID","SCORE","RANK"
"3176","ID14024276665",-4.79558701916848,0
"3177","ID66124346138",-4.87194354868047,0
"3178","ID90974330245",-2.96303031088074,0
"3179","ID43151849155",-4.10837825356058,0
"3180","ID22607669337",-4.10837825356058,0
"3181","ID12362209433",-4.56651743063251,0
"3182","ID61492289724",-4.93302877229006,0
"3183","ID99101004097",-4.94830007819246,0
"3184","ID73331798973",-4.22291304782856,0
"3185","ID67700481353",-4.10837825356058,0
"3186","ID59640646520",-4.33744784209654,0
"3187","ID57414879536",-4.96357138409485,0
"3188","ID48899156809",-2.96303031088074,0
"3189","ID68991587855",-4.79558701916848,0
"3190","ID69224581899",-4.79558701916848,0
"3191","ID77790756746",-4.90248616048526,0
"3192","ID72315075980",-4.33744784209654,0
"3193","ID93425051026",-4.6428739601445,0
"3194","ID91116940412",-4.87194354868047,0
"3195","ID70874827481",-4.6428739601445,0
"3196","ID56223585110",-4.93302877229006,0
"3197","ID64723664179",-4.56651743063251,0
"3198","ID49968062597",-4.94830007819246,0
"3199","ID11787026846",-4.33744784209654,0
"3200","ID85153445501",-4.56651743063251,0
"3201","ID54908172718",-4.83376528392447,0
"3202","ID73884564253",-4.33744784209654,0
"3203","ID71368951430",-4.41380437160853,0
"3204","ID90890282574",-4.79558701916848,0
"3205","ID32900624551",-2.27582154527284,0
"3206","ID96260587124",-4.10837825356058,0
"3207","ID21602698332",-4.10837825356058,0
"3208","ID60543263079",-4.79558701916848,0
"3209","ID24222822032",-2.27582154527284,0
"3210","ID79975646678",-4.56651743063251,0
"3211","ID49375501344",-4.79558701916848,0
"3212","ID20388925504",-4.79558701916848,0
"3213","ID63706584118",-4.10837825356058,0
"3214","ID87516093294",-4.71923048965649,0
"3215","ID1741962973",-4.87194354868047,0
"3216","ID82497675569",-4.98647834294845,0
"3217","ID88576014846",-4.93302877229006,0
"3218","ID91508592474",-4.10837825356058,0
"3219","ID26492505532",-4.56651743063251,0
"3220","ID92305070018",-4.79558701916848,0
"3221","ID88395665114",-4.79558701916848,0
"3222","ID73402726265",-4.6581452660469,0
"3223","ID2485080437",-4.56651743063251,0
"3224","ID75503074692",-4.56651743063251,0
"3225","ID86360909736",-4.79558701916848,0
"3226","ID60790165868",-3.65023907648864,0
"3227","ID57992972646",-4.71923048965649,0
"3228","ID16536336073",-4.71923048965649,0
"3229","ID3142110073",-4.56651743063251,0
"3230","ID93784710203",-4.56651743063251,0
"3231","ID53231270030",-4.87194354868047,0
"3232","ID50374314678",-4.10837825356058,0
"3233","ID23018943063",-4.79558701916848,0
"3234","ID6028455871",-4.6428739601445,0
"3235","ID27286074416",-4.56651743063251,0
"3236","ID29920460018",-4.93302877229006,0
"3237","ID37621214211",-4.56651743063251,0
"3238","ID98256366233",-4.33744784209654,0
"3239","ID13629009953",-4.56651743063251,0
"3240","ID36513779608",-4.90248616048526,0
"3241","ID48017970075",-4.87194354868047,0
"3242","ID31459721658",-4.33744784209654,0
"3243","ID91311503430",-4.33744784209654,0
"3244","ID72671388496",-4.33744784209654,0
"3245","ID43645556524",-4.33744784209654,0
"3246","ID89127574157",-4.33744784209654,0
"3247","ID67989277359",-4.10837825356058,0
"3248","ID15133328323",-4.56651743063251,0
"3249","ID26298881893",-4.79558701916848,0
"3250","ID61757042287",-4.87194354868047,0
"3251","ID55595702843",-4.87194354868047,0
"3252","ID46281229726",-4.33744784209654,0
"3253","ID47659670444",-4.79558701916848,0
"3254","ID94550523485",-4.91012181343646,0
"3255","ID22589155809",-4.33744784209654,0
"3256","ID57121477535",-4.10837825356058,0
"3257","ID14566135133",-3.65023907648864,0
"3258","ID43171757340",-4.93302877229006,0
"3259","ID32436268279",-4.56651743063251,0
"3260","ID54712484755",-4.99411399589965,0
"3261","ID8934474787",-3.65023907648864,0
"3262","ID14655112481",-4.10837825356058,0
"3263","ID64589952288",-4.79558701916848,0
"3264","ID91781975325",-4.33744784209654,0
"3265","ID80245035924",-3.65023907648864,0
"3266","ID64190298954",-4.87194354868047,0
"3267","ID16630854511",-4.33744784209654,0
"3268","ID97988151478",-4.33744784209654,0
"3269","ID41385604413",-4.75740875441248,0
"3270","ID80088308630",-4.71923048965649,0
"3271","ID47677876403",-4.33744784209654,0
"3272","ID1601386024",-4.91012181343646,0
"3273","ID98855887399",-4.33744784209654,0
"3274","ID56457212686",-4.45198263636453,0
"3275","ID30054220850",-4.33744784209654,0
"3276","ID91065990175",-4.87194354868047,0
"3277","ID95999090977",-4.79558701916848,0
"3278","ID70725051812",-4.33744784209654,0
"3279","ID21918820739",-4.79558701916848,0
"3280","ID37171354348",-4.79558701916848,0
"3281","ID93794221847",-4.87194354868047,0
"3282","ID26703385508",-4.87194354868047,0
"3283","ID99731767177",-4.79558701916848,0
"3284","ID78750448244",-3.65023907648864,0
"3285","ID47813937928",-4.71923048965649,0
"3286","ID119937770",-4.79558701916848,0
"3287","ID47238507516",-4.79558701916848,0
"3288","ID75400319870",-4.94830007819246,0
"3289","ID61632607021",-4.79558701916848,0
"3290","ID96039819762",-4.47488959521812,0
"3291","ID37159903597",-4.84903658982687,0
"3292","ID34131658465",-4.56651743063251,0
"3293","ID91883872957",-4.70395918375409,0
"3294","ID24080262903",-4.93302877229006,0
"3295","ID11432356625",-4.56651743063251,0
"3296","ID59572954876",-4.79558701916848,0
"3297","ID92087237114",-4.56651743063251,0
"3298","ID61299703578",-3.19209989941671,0
"3299","ID86880136647",-4.6428739601445,0
"3300","ID55728951960",-4.79558701916848,0
"3301","ID55211712585",-4.56651743063251,0
"3302","ID8160067539",-4.56651743063251,0
"3303","ID37898451060",-4.10837825356058,0
"3304","ID60958161466",-4.56651743063251,0
"3305","ID85029182482",-4.91012181343646,0
"3306","ID91716735433",-4.6428739601445,0
"3307","ID63459581212",-4.79558701916848,0
"3308","ID83586815224",-4.87194354868047,0
"3309","ID37899734144",-4.33744784209654,0
"3310","ID11699396563",-4.33744784209654,0
"3311","ID81994397277",-4.87194354868047,0
"3312","ID72700319147",-4.10837825356058,0
"3313","ID9184739882",-4.56651743063251,0
"3314","ID320237223",-4.10837825356058,0
"3315","ID75949298066",-4.71923048965649,0
"3316","ID66455004348",-4.91012181343646,0
"3317","ID77215109848",-5.01702095475325,0
"3318","ID82097997554",-4.98647834294845,0
"3319","ID37360851251",-4.87194354868047,0
"3320","ID16809326883",-4.91012181343646,0
"3321","ID58833051965",-2.27582154527284,0
"3322","ID28273324169",-4.71923048965649,0
"3323","ID89220899664",-4.56651743063251,0
"3324","ID55622599392",-4.10837825356058,0
"3325","ID76132276643",-4.56651743063251,0
"3326","ID30788675244",-4.68105222490049,0
"3327","ID99697588616",-4.84140093687567,0
"3328","ID11053307685",-4.90248616048526,0
"3329","ID38602866576",-4.93302877229006,0
"3330","ID60537154209",-4.10837825356058,0
"3331","ID72400788949",-4.56651743063251,0
"3332","ID737294089",-4.87194354868047,0
"3333","ID71835635123",-4.93302877229006,0
"3334","ID62794150627",-4.93302877229006,0
"3335","ID55417072752",-4.87194354868047,0
"3336","ID98898899182",-4.93302877229006,0
"3337","ID44478201700",-4.91012181343646,0
"3338","ID79765651551",-4.33744784209654,0
"3339","ID23824330290",-2.96303031088074,0
"3340","ID10687419916",-4.33744784209654,0
"3341","ID50858285907",-4.94830007819246,0
"3342","ID10213558287",-4.97884268999725,0
"3343","ID74172758671",-2.96303031088074,0
"3344","ID22150681271",-4.10837825356058,0
"3345","ID67394842751",-4.93302877229006,0
"3346","ID45614592985",-4.91012181343646,0
"3347","ID6147499105",-4.71923048965649,0
"3348","ID89243402327",-4.33744784209654,0
"3349","ID7884533846",-4.79558701916848,0
"3350","ID98350844252",-4.87194354868047,0
"3351","ID75091215164",-4.33744784209654,0
"3352","ID55200255501",-4.93302877229006,0
"3353","ID28853407003",-3.65023907648864,0
"3354","ID14397796063",-4.75740875441248,0
"3355","ID86936650093",-4.91012181343646,0
"3356","ID57604895791",-4.94830007819246,0
"3357","ID75098600366",-4.94830007819246,0
"3358","ID87591950217",-4.87194354868047,0
"3359","ID42940853649",-4.10837825356058,0
"3360","ID42009525439",-4.56651743063251,0
"3361","ID35644540812",-4.10837825356058,0
"3362","ID41009453237",-4.10837825356058,0
"3363","ID82153939121",-4.79558701916848,0
"3364","ID27665146360",-4.56651743063251,0
"3365","ID64338738221",-4.93302877229006,0
"3366","ID30384134515",-4.68105222490049,0
"3367","ID21785786618",-4.6428739601445,0
"3368","ID20683648493",-4.33744784209654,0
"3369","ID74453503859",-4.38326175980374,0
"3370","ID27676295315",-4.56651743063251,0
"3371","ID26797423244",-4.91012181343646,0
"3372","ID35830493008",-4.94830007819246,0
"3373","ID69140311781",-4.26109131258455,0
"3374","ID15576102964",-4.90248616048526,0
"3375","ID95885680101",-2.96303031088074,0
"3376","ID71159383408",-4.33744784209654,0
"3377","ID24707151308",-4.90248616048526,0
"3378","ID84186662353",-4.56651743063251,0
"3379","ID92392872968",-4.94830007819246,0
"3380","ID12588280398",-4.56651743063251,0
"3381","ID21843438186",-4.56651743063251,0
"3382","ID1711174520",-3.65023907648864,0
"3383","ID70076811625",-4.56651743063251,0
"3384","ID10772699821",-4.93302877229006,0
"3385","ID34474320818",-3.87930866502461,0
"3386","ID74757370760",-4.59706004243731,0
"3387","ID23189651464",-4.41380437160853,0
"3388","ID74156544345",-4.6428739601445,0
"3389","ID52074742481",-4.93302877229006,0
"3390","ID98334900195",-4.87194354868047,0
"3391","ID56752550209",-4.33744784209654,0
"3392","ID22581931633",-4.56651743063251,0
"3393","ID94195639153",-4.87194354868047,0
"3394","ID42512012944",-4.56651743063251,0
"3395","ID49937994382",-4.79558701916848,0
"3396","ID10552193089",-4.79558701916848,0
"3397","ID34289614965",-4.33744784209654,0
"3398","ID40109084565",-4.79558701916848,0
"3399","ID95906831974",-2.27582154527284,0
"3400","ID78053864407",-4.56651743063251,0
"3401","ID41979656062",-4.10837825356058,0
"3402","ID15943130345",-4.56651743063251,0
"3403","ID9517405885",-4.79558701916848,0
"3404","ID52569869091",-5.01702095475325,0
"3405","ID24386326048",-4.56651743063251,0
"3406","ID44602313844",-4.79558701916848,0
"3407","ID10923169139",-4.56651743063251,0
"3408","ID7423113802",-4.88721485458286,0
"3409","ID11139075230",-4.56651743063251,0
"3410","ID8564371060",-4.94830007819246,0
"3411","ID11609783820",-4.10837825356058,0
"3412","ID75989270385",-4.79558701916848,0
"3413","ID92453516736",-4.91012181343646,0
"3414","ID62233229336",-4.79558701916848,0
"3415","ID23555306309",-4.93302877229006,0
"3416","ID47983803482",-4.33744784209654,0
"3417","ID15724597971",-4.94830007819246,0
"3418","ID39498458122",-4.94830007819246,0
"3419","ID90886434489",-4.79558701916848,0
"3420","ID35919869987",-4.79558701916848,0
"3421","ID75273842772",-3.65023907648864,0
"3422","ID80052130054",-4.68105222490049,0
"3423","ID60647060517",-4.56651743063251,0
"3424","ID89027315652",-2.96303031088074,0
"3425","ID43308117167",-4.56651743063251,0
"3426","ID71989459438",-4.10837825356058,0
"3427","ID62003065767",-4.33744784209654,0
"3428","ID92819470210",-4.56651743063251,0
"3429","ID78599790706",-4.10837825356058,0
"3430","ID2730115457",-4.93302877229006,0
"3431","ID935932156",-4.79558701916848,0
"3432","ID13717679592",-4.94830007819246,0
"3433","ID77943595162",-3.65023907648864,0
"3434","ID80065785897",-4.87194354868047,0
"3435","ID91915955204",-4.79558701916848,0
"3436","ID51351842214",-4.56651743063251,0
"3437","ID82157667671",-4.10837825356058,0
"3438","ID2433056990",-4.96357138409485,0
"3439","ID94961700958",-4.10837825356058,0
"3440","ID61248655459",-4.79558701916848,0
"3441","ID60387362661",-4.87194354868047,0
"3442","ID97688103466",-4.56651743063251,0
"3443","ID20314595252",-4.94830007819246,0
"3444","ID27309899836",-2.96303031088074,0
"3445","ID65620695038",-4.87194354868047,0
"3446","ID31850158996",-3.65023907648864,0
"3447","ID70139048979",-4.56651743063251,0
"3448","ID24786935106",-4.81085832507087,0
"3449","ID19047067602",-4.56651743063251,0
"3450","ID94544864117",-4.91775746638766,0
"3451","ID67036850036",-4.81085832507087,0
"3452","ID73053908801",-4.79558701916848,0
"3453","ID7452129203",-4.56651743063251,0
"3454","ID80145469484",-4.68105222490049,0
"3455","ID17272708666",-5.01702095475325,0
"3456","ID41659740145",-4.56651743063251,0
"3457","ID18685188106",-4.56651743063251,0
"3458","ID26757903362",-4.33744784209654,0
"3459","ID61844661301",-3.65023907648864,0
"3460","ID11794535774",-4.79558701916848,0
"3461","ID37484399619",-4.79558701916848,0
"3462","ID55420386258",-4.87194354868047,0
"3463","ID20239403061",-4.33744784209654,0
"3464","ID70474794958",-4.33744784209654,0
"3465","ID26071137993",-4.33744784209654,0
"3466","ID25675927487",-4.26109131258455,0
"3467","ID62630941049",-3.65023907648864,0
"3468","ID26983559283",-4.33744784209654,0
"3469","ID20178525438",-4.71923048965649,0
"3470","ID81501217969",-4.56651743063251,0
"3471","ID95929937994",-4.87194354868047,0
"3472","ID14860228828",-4.87194354868047,0
"3473","ID62178235762",-4.79558701916848,0
"3474","ID23520528536",-4.33744784209654,0
"3475","ID28478901706",-4.91012181343646,0
"3476","ID96653608976",-4.94830007819246,0
"3477","ID38468215772",-4.26109131258455,0
"3478","ID64849231142",-4.33744784209654,0
"3479","ID27569503629",-4.91012181343646,0
"3480","ID79348842231",-4.33744784209654,0
"3481","ID50587965990",-4.68105222490049,0
"3482","ID40963283991",-4.33744784209654,0
"3483","ID47700365329",-4.33744784209654,0
"3484","ID60942087350",-4.79558701916848,0
"3485","ID69287447756",-4.56651743063251,0
"3486","ID53956951226",-4.79558701916848,0
"3487","ID98635031934",-4.87194354868047,0
"3488","ID47994699910",-4.56651743063251,0
"3489","ID70011553619",-4.33744784209654,0
"3490","ID25161995145",-4.90248616048526,0
"3491","ID84842650073",-4.33744784209654,0
"3492","ID1855267026",-4.56651743063251,0
"3493","ID94664895206",-4.87194354868047,0
"3494","ID54821487122",-4.87194354868047,0
"3495","ID11601292487",-4.68105222490049,0
"3496","ID25111514388",-4.49016090112052,0
"3497","ID89322791103",-4.41380437160853,0
"3498","ID25095971452",-4.91012181343646,0
"3499","ID3872941249",-4.33744784209654,0
"3500","ID15081713495",-4.33744784209654,0
"3501","ID96039286859",-4.33744784209654,0
"3502","ID96473177334",-4.93302877229006,0
"3503","ID44887453012",-4.94830007819246,0
"3504","ID54944711995",-4.33744784209654,0
"3505","ID25374940934",-4.56651743063251,0
"3506","ID98456993512",-4.56651743063251,0
"3507","ID5933887653",-4.33744784209654,0
"3508","ID55370006456",-4.10837825356058,0
"3509","ID30799570274",-2.27582154527284,0
"3510","ID12514547730",-4.91775746638766,0
"3511","ID69486323310",-4.33744784209654,0
"3512","ID92955843542",-4.87194354868047,0
"3513","ID7875365860",-4.56651743063251,0
"3514","ID26066604408",-4.93302877229006,0
"3515","ID89832792519",-4.79558701916848,0
"3516","ID64203490672",-4.33744784209654,0
"3517","ID21959263655",-4.93302877229006,0
"3518","ID75916070247",-4.79558701916848,0
"3519","ID62774350663",-2.96303031088074,0
"3520","ID21281819008",-3.65023907648864,0
"3521","ID25125695683",-4.87194354868047,0
"3522","ID35345263283",-4.86430789572927,0
"3523","ID90118594835",-4.56651743063251,0
"3524","ID48488182923",-4.10837825356058,0
"3525","ID99184494930",-4.86430789572927,0
"3526","ID27684091370",-4.41380437160853,0
"3527","ID42453820650",-4.56651743063251,0
"3528","ID90647982894",-4.91775746638766,0
"3529","ID39626253414",-4.91012181343646,0
"3530","ID99232227773",-3.65023907648864,0
"3531","ID20484639620",-4.33744784209654,0
"3532","ID86210278275",-4.33744784209654,0
"3533","ID47717397821",-4.83376528392447,0
"3534","ID28565129231",-4.56651743063251,0
"3535","ID68390693221",-4.03202172404859,0
"3536","ID69899481334",-4.56651743063251,0
"3537","ID87934073939",-4.56651743063251,0
"3538","ID60379337314",-4.10837825356058,0
"3539","ID71101003406",-3.87930866502461,0
"3540","ID31164456406",-4.79558701916848,0
"3541","ID95912559375",-4.56651743063251,0
"3542","ID85196076233",-4.33744784209654,0
"3543","ID34366821373",-4.87194354868047,0
"3544","ID76057060284",-4.79558701916848,0
"3545","ID4742695160",-4.56651743063251,0
"3546","ID33290269706",-2.96303031088074,0
"3547","ID23311452718",-4.10837825356058,0
"3548","ID47085699088",-4.79558701916848,0
"3549","ID53566023872",-4.87194354868047,0
"3550","ID74905032233",-4.71923048965649,0
"3551","ID25727277121",-4.33744784209654,0
"3552","ID22134232764",-4.79558701916848,0
"3553","ID17855344953",-4.87194354868047,0
"3554","ID92693824643",-2.96303031088074,0
"3555","ID96420455396",-4.93302877229006,0
"3556","ID27211866214",-4.94830007819246,0
"3557","ID72681078534",-4.10837825356058,0
"3558","ID37476316856",-4.33744784209654,0
"3559","ID59019649335",-4.56651743063251,0
"3560","ID28707365192",-3.65023907648864,0
"3561","ID17139419921",-4.79558701916848,0
"3562","ID65942267266",-4.33744784209654,0
"3563","ID46088088278",-4.79558701916848,0
"3564","ID18191288466",-0.901404014057039,0
"3565","ID87913632713",-4.87194354868047,0
"3566","ID98691239114",-4.90248616048526,0
"3567","ID24336538987",-3.19209989941671,0
"3568","ID12745596055",-4.10837825356058,0
"3569","ID13195765210",-4.56651743063251,0
"3570","ID3633798055",-4.91012181343646,0
"3571","ID39926942735",-4.81085832507087,0
"3572","ID65781431116",-4.33744784209654,0
"3573","ID99899294786",-4.87194354868047,0
"3574","ID17984213967",-4.68105222490049,0
"3575","ID16823162146",-4.10837825356058,0
"3576","ID28720540101",-4.38326175980374,0
"3577","ID54408343347",-4.87194354868047,0
"3578","ID99840348027",-4.6428739601445,0
"3579","ID94477094660",-4.56651743063251,0
"3580","ID67783179584",-4.56651743063251,0
"3581","ID19582298919",-4.90248616048526,0
"3582","ID6874613653",-4.56651743063251,0
"3583","ID74432664725",-4.56651743063251,0
"3584","ID28077280068",-4.33744784209654,0
"3585","ID19965878976",-4.79558701916848,0
"3586","ID59598476700",-4.56651743063251,0
"3587","ID15298468161",-4.79558701916848,0
"3588","ID19967612819",-4.91012181343646,0
"3589","ID45635060009",-4.10837825356058,0
"3590","ID18109586098",-4.10837825356058,0
"3591","ID70990722100",-4.18473478307257,0
"3592","ID64450053248",-4.79558701916848,0
"3593","ID73498282615",-4.81085832507087,0
"3594","ID69643515893",-4.79558701916848,0
"3595","ID15788829892",-4.94830007819246,0
"3596","ID83839015608",-4.6428739601445,0
"3597","ID66921083893",-4.94830007819246,0
"3598","ID14941212076",-4.87194354868047,0
"3599","ID66378939788",-4.79558701916848,0
"3600","ID39186474699",-4.87194354868047,0
"3601","ID56965490177",-4.59706004243731,0
"3602","ID51073506963",-4.87194354868047,0
"3603","ID95151069245",-4.56651743063251,0
"3604","ID66366045068",-4.79558701916848,0
"3605","ID40761391790",-4.79558701916848,0
"3606","ID38883257721",-3.65023907648864,0
"3607","ID2950727801",-4.91012181343646,0
"3608","ID89596507553",-4.87194354868047,0
"3609","ID61014151229",-4.56651743063251,0
"3610","ID43780948148",-4.87194354868047,0
"3611","ID40887688631",-4.87194354868047,0
"3612","ID3673017678",-4.56651743063251,0
"3613","ID19293762845",-4.03202172404859,0
"3614","ID90933306324",-4.93302877229006,0
"3615","ID47137111587",-4.33744784209654,0
"3616","ID71371171656",-4.71923048965649,0
"3617","ID12049226328",-4.56651743063251,0
"3618","ID29316006567",-4.79558701916848,0
"3619","ID54263367529",-4.33744784209654,0
"3620","ID77943072318",-4.86430789572927,0
"3621","ID48319640731",-4.33744784209654,0
"3622","ID97185667509",-4.79558701916848,0
"3623","ID56553156700",-4.79558701916848,0
"3624","ID75619269896",-0.901404014057039,0
"3625","ID71487122248",-4.71923048965649,0
"3626","ID23073020355",-4.87194354868047,0
"3627","ID33630886643",-4.10837825356058,0
"3628","ID43960029372",-4.87194354868047,0
"3629","ID59286244427",-4.10837825356058,0
"3630","ID53138970282",-4.33744784209654,0
"3631","ID8453256454",-4.56651743063251,0
"3632","ID93551739721",-4.33744784209654,0
"3633","ID14034532669",-4.10837825356058,0
"3634","ID68915532887",-4.79558701916848,0
"3635","ID49619216960",-4.94830007819246,0
"3636","ID64286834962",-4.91012181343646,0
"3637","ID10025902702",-4.93302877229006,0
"3638","ID16369724607",-2.96303031088074,0
"3639","ID71949043018",-4.79558701916848,0
"3640","ID67416570134",-4.97884268999725,0
"3641","ID84851904066",-4.79558701916848,0
"3642","ID56585116803",-2.27582154527284,0
"3643","ID3070214764",-4.33744784209654,0
"3644","ID43224687428",-4.90248616048526,0
"3645","ID31659109253",-2.96303031088074,0
"3646","ID80105423219",-3.87930866502461,0
"3647","ID36804966505",-3.65023907648864,0
"3648","ID603759475",-4.56651743063251,0
"3649","ID49249699827",-4.79558701916848,0
"3650","ID85287629712",-4.56651743063251,0
"3651","ID33510064256",-4.91012181343646,0
"3652","ID25963984069",-4.10837825356058,0
"3653","ID84410560216",-4.87194354868047,0
"3654","ID43418855752",-4.84140093687567,0
"3655","ID92831355655",-4.79558701916848,0
"3656","ID59453729195",-4.56651743063251,0
"3657","ID38499908819",-3.65023907648864,0
"3658","ID5212790288",-4.79558701916848,0
"3659","ID36364671744",-4.33744784209654,0
"3660","ID93911724115",-4.56651743063251,0
"3661","ID93346933318",-4.93302877229006,0
"3662","ID74538081965",-4.96357138409485,0
"3663","ID67775025902",-4.79558701916848,0
"3664","ID76613530831",-4.56651743063251,0
"3665","ID96823233876",-4.86430789572927,0
"3666","ID45273498466",-4.33744784209654,0
"3667","ID71122542755",-4.10837825356058,0
"3668","ID9736157632",-4.10837825356058,0
"3669","ID96412311585",-4.71923048965649,0
"3670","ID42042500312",-4.56651743063251,0
"3671","ID74983230826",-4.79558701916848,0
"3672","ID57508858506",-4.56651743063251,0
"3673","ID77254093893",-4.79558701916848,0
"3674","ID25048277957",-4.90248616048526,0
"3675","ID87124588334",-4.56651743063251,0
"3676","ID1820011065",-4.56651743063251,0
"3677","ID65844392434",-4.91012181343646,0
"3678","ID14827085479",-4.79558701916848,0
"3679","ID71083429581",-4.33744784209654,0
"3680","ID9351181615",-4.84140093687567,0
"3681","ID39984603803",-4.90248616048526,0
"3682","ID15533496632",-4.93302877229006,0
"3683","ID30011142012",-4.10837825356058,0
"3684","ID46105346757",-4.97884268999725,0
"3685","ID14875874023",-4.56651743063251,0
"3686","ID15706160671",-4.56651743063251,0
"3687","ID18833194169",-4.90248616048526,0
"3688","ID36159826273",-4.33744784209654,0
"3689","ID63944934338",-4.94830007819246,0
"3690","ID46245666894",-4.56651743063251,0
"3691","ID26425257756",-4.10837825356058,0
"3692","ID54564329541",-4.71923048965649,0
"3693","ID49070260277",-4.56651743063251,0
"3694","ID54948156492",-4.10837825356058,0
"3695","ID20713363597",-4.56651743063251,0
"3696","ID65792788130",-4.79558701916848,0
"3697","ID35628717036",-4.56651743063251,0
"3698","ID65915972537",-4.71923048965649,0
"3699","ID50385996909",-4.79558701916848,0
"3700","ID9936256757",-4.87194354868047,0
"3701","ID51178886485",-4.87194354868047,0
"3702","ID41974252388",-4.33744784209654,0
"3703","ID83613983720",-4.56651743063251,0
"3704","ID84225779112",-4.71923048965649,0
"3705","ID33800883234",-4.79558701916848,0
"3706","ID40385791724",-4.91012181343646,0
"3707","ID68859418699",-4.56651743063251,0
"3708","ID13522762206",-4.56651743063251,0
"3709","ID11962862318",-4.71923048965649,0
"3710","ID39773118281",-4.33744784209654,0
"3711","ID99187329969",-4.33744784209654,0
"3712","ID34033083093",-4.10837825356058,0
"3713","ID26977610181",-4.97884268999725,0
"3714","ID13523694460",-4.56651743063251,0
"3715","ID83965041015",-4.87194354868047,0
"3716","ID36127962328",-2.27582154527284,0
"3717","ID70962628103",-4.56651743063251,0
"3718","ID94467528161",-2.96303031088074,0
"3719","ID36581972956",-4.88721485458286,0
"3720","ID68642432786",-4.79558701916848,0
"3721","ID16282100889",-4.56651743063251,0
"3722","ID10262153721",-4.79558701916848,0
"3723","ID53378978629",-4.6428739601445,0
"3724","ID91817683070",-4.87194354868047,0
"3725","ID44147488216",-4.33744784209654,0
"3726","ID36981823359",-4.87194354868047,0
"3727","ID44779097076",-4.33744784209654,0
"3728","ID88319204462",-4.33744784209654,0
"3729","ID42005655747",-4.33744784209654,0
"3730","ID88812660560",-4.79558701916848,0
"3731","ID57146152088",-3.65023907648864,0
"3732","ID76418195374",-4.87194354868047,0
"3733","ID10444168658",-4.33744784209654,0
"3734","ID62859433872",-4.33744784209654,0
"3735","ID32414404643",-4.56651743063251,0
"3736","ID61821653024",-4.56651743063251,0
"3737","ID71451666053",-4.79558701916848,0
"3738","ID46358822540",-4.79558701916848,0
"3739","ID45527216068",-4.79558701916848,0
"3740","ID58742732349",-4.94830007819246,0
"3741","ID687283743",-2.04675195673687,0
"3742","ID29126712693",-4.91012181343646,0
"3743","ID41889639544",-4.99411399589965,0
"3744","ID88268706010",-4.33744784209654,0
"3745","ID8359149614",5.28347487641407,1
"3746","ID92057335326",-4.68105222490049,0
"3747","ID39606447303",-4.10837825356058,0
"3748","ID24641316535",-4.56651743063251,0
"3749","ID49464556458",-4.87194354868047,0
"3750","ID50449111941",-4.10837825356058,0
"3751","ID99564102850",-4.93302877229006,0
"3752","ID69639927600",-4.10837825356058,0
"3753","ID12447690922",-4.79558701916848,0
"3754","ID74406609905",-2.27582154527284,0
"3755","ID72160573802",-4.56651743063251,0
"3756","ID54134286313",-4.93302877229006,0
"3757","ID12542192317",-4.10837825356058,0
"3758","ID10731018991",-4.56651743063251,0
"3759","ID27130945831",-4.56651743063251,0
"3760","ID49244376201",-0.901404014057039,0
"3761","ID78562523880",-4.33744784209654,0
"3762","ID49547759140",-4.79558701916848,0
"3763","ID43030098054",-4.94830007819246,0
"3764","ID6036356327",-4.71923048965649,0
"3765","ID92381634559",-4.33744784209654,0
"3766","ID1418235898",-4.56651743063251,0
"3767","ID82738027667",-4.87194354868047,0
"3768","ID16224119028",-4.56651743063251,0
"3769","ID42866134989",-4.10837825356058,0
"3770","ID88600950077",-4.10837825356058,0
"3771","ID90578217474",-4.84140093687567,0
"3772","ID5619586215",-4.94830007819246,0
"3773","ID97089968247",-4.84140093687567,0
"3774","ID22699360373",-4.78795136621728,0
"3775","ID51366203488",-4.56651743063251,0
"3776","ID2706166311",-4.94830007819246,0
"3777","ID3055113788",-4.6428739601445,0
"3778","ID72952858671",-4.33744784209654,0
"3779","ID86359736177",-2.96303031088074,0
"3780","ID67457744883",-4.79558701916848,0
"3781","ID15110309429",-4.56651743063251,0
"3782","ID73286353551",-4.91775746638766,0
"3783","ID93848420909",-4.71923048965649,0
"3784","ID89560516499",-4.90248616048526,0
"3785","ID96231468625",-4.81085832507087,0
"3786","ID8477607792",-4.6428739601445,0
"3787","ID40614207014",-4.56651743063251,0
"3788","ID9086506305",-2.96303031088074,0
"3789","ID35688542684",-4.68105222490049,0
"3790","ID11814435437",-4.87194354868047,0
"3791","ID64967518702",-4.87194354868047,0
"3792","ID19551240941",-2.27582154527284,0
"3793","ID70519597721",-4.56651743063251,0
"3794","ID24266880808",-4.56651743063251,0
"3795","ID15942919913",-4.81085832507087,0
"3796","ID71880219537",-4.56651743063251,0
"3797","ID66386051460",-4.56651743063251,0
"3798","ID53756742902",-1.81768236820091,0
"3799","ID93317752514",-4.87194354868047,0
"3800","ID56060426102",-4.56651743063251,0
"3801","ID75872418226",-4.91775746638766,0
"3802","ID76052566234",-4.93302877229006,0
"3803","ID78506407923",-4.93302877229006,0
"3804","ID40529489815",-4.93302877229006,0
"3805","ID74796102789",-4.71923048965649,0
"3806","ID85638083138",-4.56651743063251,0
"3807","ID29384362850",-4.33744784209654,0
"3808","ID43274480403",-4.96357138409485,0
"3809","ID11777581885",-4.94830007819246,0
"3810","ID5694259519",-4.10837825356058,0
"3811","ID32771814862",-4.10837825356058,0
